sim,time,S,I,R
7,7.800000000000001,7.095972480894123,34.37702583152908,58.52700168757677
7,7.9,6.778109248914676,33.677188395032864,59.54470235605244
7,8,6.480588737433574,32.97793432674903,60.54147693581737
7,8.1,6.201958448391159,32.28067716035398,61.51736439125483
7,8.200000000000001,5.940871934538525,31.586684315234773,62.47244375022667
7,8.3,5.6960819602704165,30.8970881392797,63.40682990044985
7,8.4,5.466433854971559,30.212896436582433,64.32066970844598
7,8.5,5.250859114463562,29.535002440333134,65.21413844520328
7,8.6,5.048369288816816,28.864194209691377,66.08743650149178
7,8.700000000000001,4.858050181054116,28.20116344342484,66.94078637552101
7,8.8,4.679056370328718,27.546513714157143,67.7744299155141
7,8.9,4.510606064653467,26.90076813531448,68.58862580003202
7,9,4.351976281717223,26.26437647894006,69.38364723934266
7,9.1,4.2024983514037055,25.63772176685934,70.15977988173692
7,9.200000000000001,4.061553730020767,25.02112636056459,70.9173199094146
7,9.3,3.9285701136987523,24.414857576950922,71.65657230935028
7,9.4,3.803017836708831,23.819132857915722,72.3778493053754
7,9.5,3.684406539408868,23.234124522035543,73.08146893855556
7,9.600000000000001,3.572282089997944,22.65996412621997,73.76775378378206
7,9.700000000000001,3.466223744131678,22.09674646454659,74.4370297913217
7,9.8,3.365841526621187,21.54453323051034,75.08962524286844
7,9.9,3.2707738198307363,21.00335636776123,75.725869812408
7,10,3.180685143939774,20.473221133122312,76.34609372293788
8,0,99,1,0
8,0.1,98.86604528522064,1.1025114429676761,0.031443271811687434
8,0.2,98.71858409135588,1.2153096822352643,0.0661062264088651
8,0.30000000000000004,98.55630468079089,1.3393829699428683,0.1043123492662584
8,0.4,98.3777879372645,1.475798066695819,0.1464139960396947
8,0.5,98.18148834073445,1.62571382054457,0.1927978387209863
8,0.6000000000000001,97.96572911875548,1.7903839294952788,0.24388695174925704
8,0.7000000000000001,97.72869844500705,1.9711587997460709,0.3001427552468919
8,0.8,97.46843974559654,2.169491486625449,0.3620687677780301
8,0.9,97.18284599834148,2.3869404691086538,0.43021353254988387
8,1,96.86965422714476,2.6251717952937406,0.5051739775615203
8,1.1,96.52644173529639,2.885959735345514,0.5875985293581295
8,1.2000000000000002,96.15062402830507,3.1711857144923776,0.6781902572025656
8,1.3,95.73945454326419,3.4828353294974734,0.7777101272383631
8,1.4000000000000001,95.29002727883123,3.8229926802424483,0.8869800409263437
8,1.5,94.79928269775611,4.193831644710013,1.0068856575339122
8,1.6,94.26401779198358,4.597603312706894,1.1383788953095628
8,1.7000000000000002,93.68090067167947,5.036619322860288,1.2824800054602874
8,1.8,93.04649057919362,5.513230337936009,1.440279082870425
8,1.9000000000000001,92.35726421520506,6.029798945830814,1.612936838964176
8,2,91.6096490157235,6.588666507070842,1.801684477205711
8,2.1,90.80006403454652,7.192113483784982,2.0078224816685526
8,2.2,89.92496902059338,7.842312864725292,2.23271811468138
8,2.3000000000000003,88.98092205756441,8.541276527879658,2.4778014145559846
8,2.4000000000000004,87.96464587074489,9.290794646098517,2.7445594831566433
8,2.5,86.87310256286915,10.092368576649154,3.03452886048174
8,2.6,85.70357610660143,10.94713809038002,3.3492858030186117
8,2.7,84.45376140570211,11.855804279143658,3.690434315154297
8,2.8000000000000003,83.12185815054113,12.818550018490159,4.059591830968773
8,2.9000000000000004,81.70666706068167,13.834960430910277,4.458372508408138
8,3,80.20768546379077,14.903946356710701,4.88836817949861
8,3.1,78.62519855446486,16.023674347454214,5.3511270980809975
8,3.2,76.96036216818909,17.191507093758744,5.848130738052252
8,3.3000000000000003,75.21527256134318,18.403958422607484,6.3807690160494275
8,3.4000000000000004,73.39301857604008,19.656666987190338,6.95031443676969
8,3.5,71.49771174994265,20.944392471251284,7.557895778806163
8,3.6,69.53449045090301,22.26103750434109,8.204472044755994
8,3.7,67.50949499282751,23.59969752567002,8.890807481502573
8,3.8000000000000003,65.42981190633787,24.952739568350374,9.617448525311861
8,3.9000000000000004,63.30338703946839,26.311909427147462,10.384703533384254
8,4,61.13890885385516,27.668465023206146,11.1926261229388
8,4.1000000000000005,58.94566503103003,29.013332120501456,12.041002848468624
8,4.2,56.733377160693465,30.337277029875068,12.929345809431574
8,4.3,54.51201969354661,31.631089705694738,13.856890600758758
8,4.4,52.2916303668169,32.885769825394014,14.822599807789196
8,4.5,50.08211984754223,34.09270813297677,15.825172019481109
8,4.6000000000000005,47.89308833341712,35.243855561733774,16.86305610484922
8,4.7,45.73365630755796,36.33187340880306,17.934470283639097
8,4.800000000000001,43.612315622588696,37.3502590394748,19.03742533793663
8,4.9,41.5368056990664,38.29344313250759,20.169751168426128
8,5,39.514018003169376,39.15685619181546,21.329125805015277
8,5.1000000000000005,37.54993027085391,39.93696378952717,22.513105939619035
8,5.2,35.64957031553571,40.63127162686234,23.719158057602066
8,5.300000000000001,33.81700781586154,41.23830288578591,24.94468929835267
8,5.4,32.05537131735291,41.757551416271866,26.18707726637535
8,5.5,30.366886845840494,42.189415022117295,27.443698132042336
8,5.6000000000000005,28.752934033101702,42.53511347185323,28.71195249504519
8,5.7,27.21411552507317,42.79659584838841,29.98928862653856
8,5.800000000000001,25.75033525863724,42.976441919276574,31.27322282208631
8,5.9,24.360882122108826,43.07776109827362,32.56135677961768
8,6,23.04451526403215,43.10409278448407,33.851391951483905
8,6.1000000000000005,21.79954833163,43.05931069394262,35.1411409744275
8,6.2,20.623930225708293,42.9475334568672,36.42853631742464
8,6.300000000000001,19.515320757610848,42.77304287407681,37.71163636831247
8,6.4,18.471160001100134,42.5402107965534,38.98862920234658
8,6.5,17.48873060965833,42.25343509430829,40.2578342960335
8,6.6000000000000005,16.565212798139072,41.917084739489766,41.51770246237128
8,6.7,15.697731952337605,41.5354537733997,42.76681427426282
8,6.800000000000001,14.883399142098302,41.11272361982691,44.00387723807492
8,6.9,14.119344931359523,40.65293311317145,45.22772195546916
8,7,13.402747029873478,40.15995547584571,46.43729749428095
8,7.1000000000000005,12.730852384650838,39.63748145067203,47.63166616467727
8,7.2,12.100994336510395,39.089007791407596,48.80999787208215
8,7.300000000000001,11.510605471045121,38.51783033259525,49.97156419635976
8,7.4,10.957226768206315,37.927040909051485,51.11573232274234
8,7.5,10.438513616897694,37.31952745336426,52.241958929738175
8,7.6000000000000005,9.952239212136393,36.69797666793999,53.34978411992375
8,7.7,9.496295801791469,36.06487873554956,54.43882546265909
8,7.800000000000001,9.068694195122202,35.42253360270057,55.508772202177354
8,7.9,8.667561893140451,34.77305843465136,56.559379672208316
8,8,8.291140150665987,34.11839590223355,57.59046394710059
8,8.1,7.937780233358147,33.46032301682175,58.60189674982023
8,8.200000000000001,7.605939091006447,32.800460279368416,59.59360062962526
8,8.3,7.294174630805302,32.1402809533188,60.565544415876026
8,8.4,7.001140741292855,31.48112030937796,61.51773894932931
8,8.5,6.725582188944646,30.824184722842457,62.45023308821303
8,8.6,6.466329484783678,30.17056053198166,63.36310998323479
8,8.700000000000001,6.222293797444546,29.521222589257505,64.25648361329809
8,8.8,5.992461971528298,28.877042456515433,65.1304955719564
8,8.9,5.775891695420226,28.238796211160608,65.9853120934193
8,9,5.571706850641371,27.60717184322297,66.8211213061358
8,9.1,5.379093064915195,26.98277623354455,67.63813070154039
8,9.200000000000001,5.197293483133031,26.366141711485767,68.43656480538134
8,9.3,5.025604764006443,25.75773219689202,69.21666303910168
8,9.4,4.863373305145589,25.157948935892687,69.97867775896187
8,9.5,4.709991695376359,24.567135843688686,70.7228724609351
8,9.600000000000001,4.564895390111213,23.985584470047662,71.44952013984127
8,9.700000000000001,4.4275596033531,23.413538604963268,72.15890179168377
8,9.8,4.297496408296977,22.851198543009517,72.85130504869365
8,9.9,4.174252037379771,22.298725025471274,73.5270229371491
8,10,4.057404371916816,21.756242879470097,74.18635274861323
9,0,99,1,0
9,0.1,98.86241925419374,1.1062175053765588,0.0313632404296845
9,0.2,98.71046356002519,1.2234822421263745,0.06605419784841414
9,0.30000000000000004,98.54268736445393,1.3528935983889496,0.10441903715709365
9,0.4,98.35752034617514,1.4956432116956024,0.14683644212923938
9,0.5,98.15324747293813,1.6530292574136358,0.19372326964821493
9,0.6000000000000001,97.92800329296277,1.8264597676976306,0.24553693933958406
9,0.7000000000000001,97.6797670535743,2.017455166849472,0.3027777795762253
9,0.8,97.40635086271612,2.227655671133191,0.36599346615067346
9,0.9,97.10539346793415,2.458824241990774,0.43578229007504615
9,1,96.77435365134865,2.7128492049504707,0.5127971437008553
9,1.1,96.41050618804567,2.9917447551881224,0.5977490567661848
9,1.2000000000000002,96.01093977951132,3.2976493590458653,0.6914108614427928
9,1.3,95.57255735587653,3.632821682953405,0.79462096117005
9,1.4000000000000001,95.09208019337902,3.9996330171400105,0.9082867894809457
9,1.5,94.56605620976592,4.400555784227199,1.0333880060068485
9,1.6,93.99087371247865,4.838147022595852,1.1709792649254847
9,1.7000000000000002,93.3627809206717,5.315026647262544,1.3221924320657388
9,1.8,92.67791256529664,5.833849368312822,1.488238066390526
9,1.9000000000000001,91.93232464081696,6.397269416438888,1.6704059427441453
9,2,91.1220380606215,7.007897523114434,1.8700644162640498
9,2.1,90.24309201212539,7.6682496043963875,2.0886583834782066
9,2.2,89.29160765833277,8.380686757977001,2.3277055836902187
9,2.3000000000000003,88.26386248109851,9.147346537356077,2.5887909815453938
9,2.4000000000000004,87.15637516641321,9.970065858446661,2.873558975140101
9,2.5,85.96600041314551,10.850296395502713,3.1837031913517597
9,2.6,84.69003240732,11.789013927771709,3.5209536649082804
9,2.7,83.32631496428601,12.786623784695982,3.8870612510179923
9,2.8000000000000003,81.8733555241391,13.842865279393667,4.283779196467219
9,2.9000000000000004,80.33043933824986,14.95671877029485,4.7128418914552865
9,3,78.69773936960263,16.126319686884948,5.175940943512415
9,3.1,76.97641672671051,17.348884420347677,5.674698852941806
9,3.2,75.16870595238191,18.620653326498267,6.210640721119819
9,3.3000000000000003,73.27797929058589,19.936856128554876,6.785164580859231
9,3.4000000000000004,71.30878424539313,21.29170466305686,7.399511091550019
9,3.5,69.26684939176532,22.678417129634536,8.054733478600134
9,3.6,67.1590545282732,24.089276768336585,8.751668703390214
9,3.7,64.99336285630913,25.515726230339006,9.49091091335186
9,3.8000000000000003,62.77871485101154,26.948496918462965,10.272788230525487
9,3.9000000000000004,60.52488572013966,28.37777039667569,11.097343883184653
9,4,58.24231064444527,29.793366789623565,11.964322565931164
9,4.1000000000000005,55.941884143388684,31.184953124460883,12.87316273215043
9,4.2,53.63474169740806,32.54226301435791,13.822995288234026
9,4.3,51.332032858179005,33.85531825461246,14.812648887208525
9,4.4,49.04469639403663,35.114641871958035,15.840661734005334
9,4.5,46.78324607548364,36.31145443365597,16.905299490860386
9,4.6000000000000005,44.557576880281616,37.437844428519995,18.00457869119838
9,4.7,42.37679841185935,38.48690683866334,19.136294749477308
9,4.800000000000001,40.24910123060341,39.45284518502803,20.298053584368546
9,4.9,38.18165895055651,40.33103534579533,21.487305703648147
9,5,36.18056712172385,41.11805125359678,22.701381624679353
9,5.1000000000000005,34.25081780150913,41.81165468295697,23.937527515533883
9,5.2,32.396306859854036,42.41075309365029,25.192940046495654
9,5.300000000000001,30.619870056916973,42.915330375683745,26.464799567399265
9,5.4,28.92334266689115,43.32635644465618,27.750300888452664
9,5.5,27.307637392405567,43.64568148191738,29.046681125677047
9,5.6000000000000005,25.772835067694682,43.87592069538334,30.351244236921968
9,5.7,24.318283089594857,44.02033486188855,31.66138204851659
9,5.800000000000001,22.942697046434137,44.08271123661688,32.974591716948986
9,5.9,21.644261696045408,44.06724861051678,34.288489693437825
9,6,20.420728213458943,43.97844942426045,35.60082236228062
9,6.1000000000000005,19.269505394450874,43.821021010600646,36.909473594948494
9,6.2,18.18774321071608,43.599787275359034,38.21246951392489
9,6.300000000000001,17.17240774336347,43.31961146817086,39.50798078846568
9,6.4,16.220347051860283,42.985330152492786,40.79432279564695
9,6.5,15.32834796110669,42.601698062144145,42.06995397674918
9,6.6000000000000005,14.493184072978996,42.173343222170104,43.33347270485091
9,6.7,13.711655539624546,41.70473150280191,44.58361295757356
9,6.800000000000001,12.980621286676225,41.20013965119457,45.81923906212921
9,6.9,12.297024458685659,40.66363579096407,47.03933975035028
9,7,11.65791189496219,40.0990663738682,48.24302173116963
9,7.1000000000000005,11.060448429957441,39.51004861193252,49.42950295811006
9,7.2,10.501926783767725,38.8999674745119,50.598105741720396
9,7.300000000000001,9.9797737543972609,38.27197641589094,51.74824982971181
9,7.4,9.491553354984337,37.62900108997162,52.879445555044065
9,7.5,9.034967470799245,36.97374539801401,53.991287131186766
9,7.6000000000000005,8.607854540861668,36.30869930390438,55.08344615523398
9,7.7,8.208186700168035,35.63614793546736,56.15566536436463
9,7.800000000000001,7.834065749934269,34.95818157299161,57.20775267707414
9,7.9,7.483718274710501,34.276706183278144,58.23957554201137
9,8,7.155490157865861,33.59345423735815,59.25105560477601
9,8.1,6.847840712943358,32.90999558800101,60.24216369905565
9,8.200000000000001,6.559336599493964,32.227748240005056,61.212915160501
9,8.3,6.288645661109405,31.547988880610795,62.16336545827982
9,8.4,6.034530793213449,30.87186307096845,63.09360613581812
9,8.5,5.795843922525315,30.200395028208845,64.00376104926586
9,8.6,5.5715201599644635,29.53449694919219,64.89398289084336
9,8.700000000000001,5.360572171742936,28.87497784542155,65.76444998283554
9,8.8,5.162084799615365,28.222551872954416,66.61536332743025
9,8.9,4.975209950130509,27.57784615262565,67.44694389724387
9,9,4.799161763905747,26.941408084711444,68.25943015138284
9,9.1,4.633212069018918,26.31371216885914,69.05307576212198
9,9.200000000000001,4.476686117263143,25.695166345059956,69.82814753767694
9,9.3,4.328958597958957,25.08611787496528,70.5849235270758
9,9.4,4.1894499210257194,24.486858785226907,71.32369129374742
9,9.5,4.057622758877824,23.89763089600796,72.04474634511425
9,9.600000000000001,3.9329788352605854,23.3186304585589,72.74839070618054
9,9.700000000000001,3.81505594823448,22.750012425943428,73.43493162582212
9,9.8,3.703425214036956,22.191894380762818,74.10468040520026
9,9.9,3.5976885184022844,21.644360143173156,74.75795133842459
9,10,3.497476162022793,21.107463081703646,75.39506075627358
10,0,99,1,0
10,0.1,98.86237396282282,1.1061744223798793,0.03145161479729125
10,0.2,98.71037425289582,1.2233867830911795,0.06623896401298825
10,0.30000000000000004,98.54255609559912,1.3527350055574785,0.10470889884339292
10,0.4,98.35735011483538,1.495409054432308,0.1472408307323036
10,0.5,98.15304238909131,1.652705211319665,0.1942523995890215
10,0.6000000000000001,97.92776876564007,1.82602937126126,0.24620186309866335
